53, 54, 71, 70
70, 71, 88, 87
87, 88, 105, 104
104, 105, 122, 121
121, 122, 139, 138
138, 139, 156, 155
155, 156, 173, 172
172, 173, 190, 189
189, 190, 207, 206
206, 207, 224, 223
223, 224, 241, 240
240, 241, 258, 257
257, 258, 275, 274
274, 275, 292, 291
291, 292, 309, 308
308, 309, 326, 325
325, 326, 343, 342
342, 343, 360, 359
359, 360, 377, 376
376, 377, 394, 393
393, 394, 411, 410
410, 411, 428, 427
427, 428, 445, 444
444, 445, 462, 461
461, 462, 479, 478
478, 479, 496, 495
495, 496, 513, 512
512, 513, 530, 529
529, 530, 547, 546
546, 547, 564, 563
563, 564, 581, 580
580, 581, 598, 597
597, 598, 615, 614
614, 615, 632, 631
631, 632, 649, 648
648, 649, 666, 665
665, 666, 3, 2
3, 4, 21, 20
20, 21, 38, 37
37, 38, 55, 54
54, 55, 72, 71
71, 72, 89, 88
88, 89, 106, 105
105, 106, 123, 122
122, 123, 140, 139
139, 140, 157, 156
156, 157, 174, 173
173, 174, 191, 190
190, 191, 208, 207
207, 208, 225, 224
224, 225, 242, 241
241, 242, 259, 258
258, 259, 276, 275
275, 276, 293, 292
292, 293, 310, 309
309, 310, 327, 326
326, 327, 344, 343
343, 344, 361, 360
360, 361, 378, 377
377, 378, 395, 394
394, 395, 412, 411
411, 412, 429, 428
428, 429, 446, 445
445, 446, 463, 462
462, 463, 480, 479
479, 480, 497, 496
496, 497, 514, 513
513, 514, 531, 530
530, 531, 548, 547
547, 548, 565, 564
564, 565, 582, 581
581, 582, 599, 598
598, 599, 616, 615
615, 616, 633, 632
632, 633, 650, 649
649, 650, 667, 666
666, 667, 4, 3
4, 5, 22, 21
21, 22, 39, 38
38, 39, 56, 55
55, 56, 73, 72
72, 73, 90, 89
89, 90, 107, 106
106, 107, 124, 123
123, 124, 141, 140
140, 141, 158, 157
157, 158, 175, 174
174, 175, 192, 191
191, 192, 209, 208
208, 209, 226, 225
225, 226, 243, 242
242, 243, 260, 259
259, 260, 277, 276
276, 277, 294, 293
293, 294, 311, 310
310, 311, 328, 327
327, 328, 345, 344
344, 345, 362, 361
361, 362, 379, 378
378, 379, 396, 395
395, 396, 413, 412
412, 413, 430, 429
429, 430, 447, 446
446, 447, 464, 463
463, 464, 481, 480
480, 481, 498, 497
497, 498, 515, 514
514, 515, 532, 531
531, 532, 549, 548
548, 549, 566, 565
565, 566, 583, 582
582, 583, 600, 599
599, 600, 617, 616
616, 617, 634, 633
633, 634, 651, 650
650, 651, 668, 667
667, 668, 5, 4
5, 6, 23, 22
22, 23, 40, 39
39, 40, 57, 56
56, 57, 74, 73
73, 74, 91, 90
90, 91, 108, 107
107, 108, 125, 124
124, 125, 142, 141
141, 142, 159, 158
158, 159, 176, 175
175, 176, 193, 192
192, 193, 210, 209
209, 210, 227, 226
226, 227, 244, 243
243, 244, 261, 260
260, 261, 278, 277
277, 278, 295, 294
294, 295, 312, 311
311, 312, 329, 328
328, 329, 346, 345
345, 346, 363, 362
362, 363, 380, 379
379, 380, 397, 396
396, 397, 414, 413
413, 414, 431, 430
430, 431, 448, 447
447, 448, 465, 464
464, 465, 482, 481
481, 482, 499, 498
498, 499, 516, 515
515, 516, 533, 532
532, 533, 550, 549
549, 550, 567, 566
566, 567, 584, 583
583, 584, 601, 600
600, 601, 618, 617
617, 618, 635, 634
634, 635, 652, 651
651, 652, 669, 668
668, 669, 6, 5
6, 7, 24, 23
23, 24, 41, 40
40, 41, 58, 57
57, 58, 75, 74
74, 75, 92, 91
91, 92, 109, 108
108, 109, 126, 125
125, 126, 143, 142
142, 143, 160, 159
159, 160, 177, 176
176, 177, 194, 193
193, 194, 211, 210
210, 211, 228, 227
227, 228, 245, 244
244, 245, 262, 261
261, 262, 279, 278
278, 279, 296, 295
295, 296, 313, 312
312, 313, 330, 329
329, 330, 347, 346
346, 347, 364, 363
363, 364, 381, 380
380, 381, 398, 397
397, 398, 415, 414
414, 415, 432, 431
431, 432, 449, 448
448, 449, 466, 465
465, 466, 483, 482
482, 483, 500, 499
499, 500, 517, 516
516, 517, 534, 533
533, 534, 551, 550
550, 551, 568, 567
567, 568, 585, 584
584, 585, 602, 601
601, 602, 619, 618
618, 619, 636, 635
635, 636, 653, 652
652, 653, 670, 669
669, 670, 7, 6
7, 8, 25, 24
24, 25, 42, 41
41, 42, 59, 58
58, 59, 76, 75
75, 76, 93, 92
92, 93, 110, 109
109, 110, 127, 126
126, 127, 144, 143
143, 144, 161, 160
160, 161, 178, 177
177, 178, 195, 194
194, 195, 212, 211
211, 212, 229, 228
228, 229, 246, 245
245, 246, 263, 262
262, 263, 280, 279
279, 280, 297, 296
296, 297, 314, 313
313, 314, 331, 330
330, 331, 348, 347
347, 348, 365, 364
364, 365, 382, 381
381, 382, 399, 398
398, 399, 416, 415
415, 416, 433, 432
432, 433, 450, 449
449, 450, 467, 466
466, 467, 484, 483
483, 484, 501, 500
500, 501, 518, 517
517, 518, 535, 534
534, 535, 552, 551
551, 552, 569, 568
568, 569, 586, 585
585, 586, 603, 602
602, 603, 620, 619
619, 620, 637, 636
636, 637, 654, 653
653, 654, 671, 670
670, 671, 8, 7
8, 9, 26, 25
25, 26, 43, 42
42, 43, 60, 59
59, 60, 77, 76
76, 77, 94, 93
93, 94, 111, 110
110, 111, 128, 127
127, 128, 145, 144
144, 145, 162, 161
161, 162, 179, 178
178, 179, 196, 195
195, 196, 213, 212
212, 213, 230, 229
229, 230, 247, 246
246, 247, 264, 263
263, 264, 281, 280
280, 281, 298, 297
297, 298, 315, 314
314, 315, 332, 331
331, 332, 349, 348
348, 349, 366, 365
365, 366, 383, 382
382, 383, 400, 399
399, 400, 417, 416
416, 417, 434, 433
433, 434, 451, 450
450, 451, 468, 467
467, 468, 485, 484
484, 485, 502, 501
501, 502, 519, 518
518, 519, 536, 535
535, 536, 553, 552
552, 553, 570, 569
569, 570, 587, 586
586, 587, 604, 603
603, 604, 621, 620
620, 621, 638, 637
637, 638, 655, 654
654, 655, 672, 671
671, 672, 9, 8
9, 10, 27, 26
26, 27, 44, 43
43, 44, 61, 60
60, 61, 78, 77
77, 78, 95, 94
94, 95, 112, 111
111, 112, 129, 128
128, 129, 146, 145
145, 146, 163, 162
162, 163, 180, 179
179, 180, 197, 196
196, 197, 214, 213
213, 214, 231, 230
230, 231, 248, 247
247, 248, 265, 264
264, 265, 282, 281
281, 282, 299, 298
298, 299, 316, 315
315, 316, 333, 332
332, 333, 350, 349
349, 350, 367, 366
366, 367, 384, 383
383, 384, 401, 400
400, 401, 418, 417
417, 418, 435, 434
434, 435, 452, 451
451, 452, 469, 468
468, 469, 486, 485
485, 486, 503, 502
502, 503, 520, 519
519, 520, 537, 536
536, 537, 554, 553
553, 554, 571, 570
570, 571, 588, 587
587, 588, 605, 604
604, 605, 622, 621
621, 622, 639, 638
638, 639, 656, 655
655, 656, 673, 672
672, 673, 10, 9
10, 11, 28, 27
27, 28, 45, 44
44, 45, 62, 61
61, 62, 79, 78
78, 79, 96, 95
95, 96, 113, 112
112, 113, 130, 129
129, 130, 147, 146
146, 147, 164, 163
163, 164, 181, 180
180, 181, 198, 197
197, 198, 215, 214
214, 215, 232, 231
231, 232, 249, 248
248, 249, 266, 265
265, 266, 283, 282
282, 283, 300, 299
299, 300, 317, 316
316, 317, 334, 333
333, 334, 351, 350
350, 351, 368, 367
367, 368, 385, 384
